time,load_Nord,load_West,load_Ost,load_Süd,wind_Nord,wind_West,wind_Ost,wind_Süd,pv_Nord,pv_West,pv_Ost,pv_Süd
2025-01-01 12:00:00,9427.7088,16760.3712,10475.232000000002,15712.848,0.8968035194375698,0.8898162366096452,0.9727817103560068,0.4467225083299219,0.037500276203723,0.2756858809972911,0.2312806523822396,0.5141263348359842
2025-01-01 13:00:00,9227.70855,16404.8152,10253.0095,15379.51425,0.9418141349109276,0.949796045459856,0.9863879448952316,0.4838326945008861,0.0267384494309294,0.2235029572296056,0.2008797775162729,0.4803269827869544
2025-01-01 14:00:00,9419.7096,16746.150400000002,10466.344000000001,15699.516,0.9953199517699374,0.9837855468288712,0.9919809765349696,0.5138786112560326,0.0134899329493037,0.1276245795497489,0.1240488906539761,0.3797322910933934
2025-01-01 15:00:00,9798.95565,17420.3656,10887.728500000001,16331.59275,0.999996154583878,0.9860562011419908,0.9942930310397567,0.5550296780872429,0.0020636373033641,0.0707418875450696,0.034139568975269,0.2077471341140359
2025-01-01 16:00:00,10135.5111,18018.6864,11261.679,16892.5185,0.9999772476786448,0.9895573475776128,0.9951415510463264,0.5885819841312632,0.0,0.0040528781340095,0.0,0.0194594454010111
2025-01-01 17:00:00,10164.170250000001,18069.636000000002,11293.522500000001,16940.28375,0.9984944302547222,0.9910031119312142,0.9966380972752424,0.6172722068946962,0.0,0.0,0.0,0.0
2025-01-01 18:00:00,9952.66125,17693.62,11058.5125,16587.76875,0.9911050744590526,0.9938801987383508,0.998452219090452,0.6398363053399407,0.0,0.0,0.0,0.0
2025-01-01 19:00:00,9548.040599999998,16974.2944,10608.934000000001,15913.400999999998,0.985221177468992,0.9946274978934896,0.9994793792268584,0.6588434618525763,0.0,0.0,0.0,0.0
2025-01-01 20:00:00,9212.50845,16377.792800000001,10236.1205,15354.18075,0.9785146198956738,0.9881250873218312,0.999764969500936,0.6691800574486019,0.0,0.0,0.0,0.0
2025-01-01 21:00:00,8834.7852,15706.2848,9816.428,14724.642,0.976863730970146,0.9713801103759744,0.9998034716224908,0.6789765609222689,0.0,0.0,0.0,0.0
2025-01-01 22:00:00,8363.40165,14868.2696,9292.6685,13939.00275,0.9467254076402476,0.9360045138365196,0.9965849520815668,0.6715007183352149,0.0,0.0,0.0,0.0
2025-01-01 23:00:00,8017.5564,14253.433600000002,8908.396,13362.594000000001,0.9505719675666844,0.9196971665315644,0.9922405369853132,0.7000339505629751,0.0,0.0,0.0,0.0
2025-01-02 00:00:00,7645.261950000001,13591.576800000003,8494.7355,12742.103250000002,0.9509053756979255,0.8699938981150135,0.9874044913690496,0.7107188637138563,0.0,0.0,0.0,0.0
2025-01-02 01:00:00,7496.235,13326.64,8329.15,12493.725,0.9236397788415228,0.7608029179553643,0.986511020886628,0.7159898155547144,0.0,0.0,0.0,0.0
2025-01-02 02:00:00,7552.27395,13426.2648,8391.415500000001,12587.123249999999,0.885584836834216,0.6356381004350196,0.9886861278387188,0.7126235534016055,0.0,0.0,0.0,0.0
2025-01-02 03:00:00,7646.244749999999,13593.323999999999,8495.8275,12743.74125,0.8543224622919775,0.5418876466308847,0.9902873431457628,0.7050765595021115,0.0,0.0,0.0,0.0
2025-01-02 04:00:00,8011.38375,14242.460000000001,8901.5375,13352.30625,0.8167159061924139,0.474502329252181,0.9787602505449484,0.7030976399643443,0.0,0.0,0.0,0.0
